"","Units","MeterInformation_fk","Permit_Ref","Inspection_Date","Meter_Reading","Fixed_Zeros","Multiplier","NumberOfDials","Prev_insp_date","Prev_meter_read","Volume_Used","Use_Period","PermitList_fk","WR_Number","Latitude","Longitude","BUCode","count_permits","cf","converted_use_rate_AFD"
"108","Acre-Feet","hFzruVPsFFO8","8-i0dDeO-MkN, zPuPRvBAk8EA",2021-09-29,112635,0,0.001,6,2020-10-08,76444,36.191,356,"zPuPRvBAk8EA","P29137.0W",41.40202,-104.056,"IRR_GW",2,1,0.101660112359551
"109","Acre-Feet","WF9I6JR3a9qs","fB-mQiceIzis",2021-10-18,150457,0,0.001,6,2020-10-19,99581,50.876,364,"fB-mQiceIzis","P53.0C",41.14159,-104.16385,"IRR_GW",1,1,0.139769230769231
"110","Acre-Feet","GQfHdt1imL0i","CPzfrP6ijun6, Ybb-0cOuSv0A",2021-12-29,568815,0,0.001,6,2020-10-20,501946,66.869,435,"Ybb-0cOuSv0A","P186567.0W",41.34032,-104.27786,"IRR_GW",2,1,0.15372183908046
"111","Acre-Feet","ykoVm3vbQLOP","wnqG5RC5D34N, jl5rWFMY0R5x",2020-10-01,37214,0,0.001,6,2020-01-15,9696,27.518,260,"wnqG5RC5D34N","P30144.0W",41.393344,-104.154961,"IRR_GW",2,1,0.105838461538462
"112","Acre-Feet","rGDDXh5uqafk","lGRPIEVgA3jf",2021-10-06,703984,0,0.001,6,2020-10-15,542943,161.041,356,"lGRPIEVgA3jf","P12001.0W",41.00648,-104.11436,"IRR_GW",1,1,0.452362359550562
"113","Acre-Feet","vK9_szai_7Hk","3rgBjYhwVqzv",2020-10-07,73884,0,0.001,6,2020-02-24,73809,0.075,226,"3rgBjYhwVqzv","P2847.0W",41.03455,-104.39479,"IRR_GW",1,1,0.000331858407079646
"114","Acre-Feet","me8aNdm6M1YH","tF2_ZARyKvw5",2020-10-13,353475,0,1e-04,6,2019-11-13,755333,59.8142,335,"tF2_ZARyKvw5","P340.0W",41.00211,-104.303,"STK",1,1,0.178549850746269
"115","Acre-Feet","dFdQ4XGUc9vQ","k8AFuG9cjHo-",2020-11-04,307498,0,0.001,6,2020-01-16,197586,109.912,293,"k8AFuG9cjHo-","P752.0G",41.20816,-104.11938,"IRR_GW",1,1,0.375126279863481
"116","Acre-Feet","snopOxA6x7SQ","MNYaW5lir0Dg, bmTWUVZsbhMt",2021-11-15,854014,0,0.001,6,2020-10-21,758993,95.021,390,"bmTWUVZsbhMt","P79313.0W",41.199061,-104.286403,"IRR_GW",2,1,0.24364358974359
"117","Acre-Feet","sRz-wKyAaJfV","mXkl1hhJNZ7X",2020-11-02,435337,0,0.001,6,2019-12-19,324929,110.408,319,"mXkl1hhJNZ7X","P27016.0W",41.25584,-104.33489,"IRR_GW",1,1,0.3461065830721
"118","Acre-Feet","GQfHdt1imL0i","CPzfrP6ijun6, Ybb-0cOuSv0A",2021-12-29,568815,0,0.001,6,2020-10-20,501946,66.869,435,"CPzfrP6ijun6","P858.0W",41.34032,-104.27786,"IRR_GW",2,1,0.15372183908046
"119","Acre-Feet","YJCI2G-YXODn","Oqd8LEUJsHw3",2020-10-01,597226,0,0.001,6,2019-10-30,373359,223.867,337,"Oqd8LEUJsHw3","P29642.0W",41.387244,-104.149164,"IRR_GW",1,1,0.664293768545994
"120","Acre-Feet","WF9I6JR3a9qs","fB-mQiceIzis",2020-10-19,99581,0,0.001,6,2019-11-19,60709,38.872,335,"fB-mQiceIzis","P53.0C",41.14159,-104.16385,"STK",1,1,0.116035820895522
"121","Acre-Feet","dFdQ4XGUc9vQ","k8AFuG9cjHo-",2021-11-04,417741,0,0.001,6,2020-11-04,307498,110.243,365,"k8AFuG9cjHo-","P752.0G",41.20816,-104.11938,"IRR_GW",1,1,0.302035616438356
"122","Acre-Feet","vK9_szai_7Hk","3rgBjYhwVqzv",2021-11-05,155764,0,0.001,6,2020-10-07,73884,81.88,394,"3rgBjYhwVqzv","P2847.0W",41.03455,-104.39479,"IRR_GW",1,1,0.207817258883249
"123","Acre-Inches","-_o5UMWx3L11","3cipfz1bcIIq",2020-10-06,402945,0,0.01,6,2019-10-22,295229,1077.16,350,"3cipfz1bcIIq","P33887.0W",41.08972,-104.40932,"IRR_GW",1,12,0.256466666666667
"124","Acre-Inches","-58Tc5HjRN9w","UCefZaPC8nW8",2020-11-04,212648,0,0.01,6,2020-02-21,135082,775.66,257,"UCefZaPC8nW8","P1436.0W",41.26585,-104.12682,"IRR_GW",1,12,0.25151102464332
"125","Acre-Inches","-58Tc5HjRN9w","UCefZaPC8nW8",2021-11-04,296548,0,0.01,6,2020-11-04,212648,839,365,"UCefZaPC8nW8","P1436.0W",41.26585,-104.12682,"IRR_GW",1,12,0.191552511415525
"126","Acre-Inches","-Dpyk-FK2YpI","A_0XhaD-AWmk",2020-10-01,767600,0,0.01,6,2019-10-30,599358,1682.42,337,"A_0XhaD-AWmk","P32825.0W",41.41667,-104.153,"IRR_GW",1,12,0.416028684470821
"127","Acre-Inches","-Dpyk-FK2YpI","A_0XhaD-AWmk",2021-10-07,933143,0,0.01,6,2020-10-01,767600,1655.43,371,"A_0XhaD-AWmk","P32825.0W",41.41667,-104.153,"IRR_GW",1,12,0.371839622641509
"128","Acre-Inches","-MaVwv63HWmt","0cWIyYzkLfqC, hcjQDkjWKnxZ",2020-10-19,2274,0,0.01,6,2019-11-20,992,12.82,334,"0cWIyYzkLfqC","P243.0C",41.05747,-104.14713,"IRR_GW",2,12,0.00319860279441118
"129","Acre-Inches","-MaVwv63HWmt","0cWIyYzkLfqC, hcjQDkjWKnxZ",2020-10-19,2274,0,0.01,6,2019-11-20,992,12.82,334,"hcjQDkjWKnxZ","P73893.0W",41.05747,-104.14713,"STK",2,12,0.00319860279441118
"130","Acre-Inches","-MaVwv63HWmt","0cWIyYzkLfqC, hcjQDkjWKnxZ",2020-10-19,2274,0,0.01,6,2019-11-20,992,12.82,334,"hcjQDkjWKnxZ","P73893.0W",41.05747,-104.14713,"IRR_GW",2,12,0.00319860279441118
"131","Acre-Inches","-MaVwv63HWmt","0cWIyYzkLfqC, hcjQDkjWKnxZ",2021-10-29,5784,0,0.01,6,2020-10-19,2274,35.1,375,"0cWIyYzkLfqC","P243.0C",41.05747,-104.14713,"IRR_GW",2,12,0.0078
"132","Acre-Inches","-MaVwv63HWmt","0cWIyYzkLfqC, hcjQDkjWKnxZ",2021-10-29,5784,0,0.01,6,2020-10-19,2274,35.1,375,"hcjQDkjWKnxZ","P73893.0W",41.05747,-104.14713,"STK",2,12,0.0078
"133","Acre-Inches","-MaVwv63HWmt","0cWIyYzkLfqC, hcjQDkjWKnxZ",2021-10-29,5784,0,0.01,6,2020-10-19,2274,35.1,375,"hcjQDkjWKnxZ","P73893.0W",41.05747,-104.14713,"IRR_GW",2,12,0.0078
"134","Acre-Inches","-QtNOL6RqxsL","KBLiDedtSbyW",2020-10-21,822.8,0,1,NA,2019-12-13,822.8,0,313,"KBLiDedtSbyW","P360.0C",41.16686,-104.13389,"IRR_GW",1,12,0
"135","Acre-Inches","-QtNOL6RqxsL","KBLiDedtSbyW",2021-11-23,882.8,0,1,NA,2020-10-21,822.8,60,398,"KBLiDedtSbyW","P360.0C",41.16686,-104.13389,"IRR_GW",1,12,0.0125628140703518
"136","Acre-Inches","-YyepXVC1aQp","92IB8lxUVZT8",2020-10-29,640676,0,0.01,6,2019-12-18,477025,1636.51,316,"92IB8lxUVZT8","P150.0C",41.17059,-104.27257,"IRR_GW",1,12,0.431569092827004
"137","Acre-Inches","-YyepXVC1aQp","92IB8lxUVZT8",2021-11-15,805467,0,0.01,6,2020-10-29,640676,1647.91,382,"92IB8lxUVZT8","P150.0C",41.17059,-104.27257,"IRR_GW",1,12,0.359491710296684
"138","Acre-Inches","_6Goirb87m_V","i5R1T7pEIRD4",2020-10-19,647005,0,0.01,6,2020-01-29,467173,1798.32,264,"i5R1T7pEIRD4","P2375.0W",41.10308,-104.1497,"IRR_GW",1,12,0.567651515151515
"139","Acre-Inches","_6Goirb87m_V","i5R1T7pEIRD4",2021-12-29,751556,0,0.01,6,2020-10-19,647005,1045.51,436,"i5R1T7pEIRD4","P2375.0W",41.10308,-104.1497,"IRR_GW",1,12,0.199829892966361
"140","Acre-Inches","l2ILuJgG88NH","2r_1GUr6FJRO",2020-10-13,544304,0,0.01,6,2019-11-05,373025,1712.79,343,"2r_1GUr6FJRO","P13596.0W",41.03673,-104.264,"IRR_GW",1,12,0.416129737609329
"141","Acre-Inches","_htAS-TGFU_F","vucQQ3zCPtbL, cne_HkJGFwMq, UFm2TqzZa85_",2020-10-12,406992,0,0.01,6,2019-11-05,278634,1283.58,342,"vucQQ3zCPtbL","P1549.0W",41.03335,-104.311,"IRR_GW",3,12,0.312763157894737
"142","Acre-Inches","_htAS-TGFU_F","vucQQ3zCPtbL, cne_HkJGFwMq, UFm2TqzZa85_",2020-10-12,406992,0,0.01,6,2019-11-05,278634,1283.58,342,"cne_HkJGFwMq","P45275.0W",41.03335,-104.311,"IRR_GW",3,12,0.312763157894737
"143","Acre-Inches","_htAS-TGFU_F","vucQQ3zCPtbL, cne_HkJGFwMq, UFm2TqzZa85_",2020-10-12,406992,0,0.01,6,2019-11-05,278634,1283.58,342,"UFm2TqzZa85_","P102855.0W",41.03335,-104.311,"IRR_GW",3,12,0.312763157894737
"144","Acre-Inches","_htAS-TGFU_F","vucQQ3zCPtbL, cne_HkJGFwMq, UFm2TqzZa85_",2021-10-11,496575,0,0.01,6,2020-10-12,406992,895.83,364,"vucQQ3zCPtbL","P1549.0W",41.03335,-104.311,"IRR_GW",3,12,0.205089285714286
"145","Acre-Inches","_htAS-TGFU_F","vucQQ3zCPtbL, cne_HkJGFwMq, UFm2TqzZa85_",2021-10-11,496575,0,0.01,6,2020-10-12,406992,895.83,364,"cne_HkJGFwMq","P45275.0W",41.03335,-104.311,"IRR_GW",3,12,0.205089285714286
"146","Acre-Inches","_htAS-TGFU_F","vucQQ3zCPtbL, cne_HkJGFwMq, UFm2TqzZa85_",2021-10-11,496575,0,0.01,6,2020-10-12,406992,895.83,364,"UFm2TqzZa85_","P102855.0W",41.03335,-104.311,"IRR_GW",3,12,0.205089285714286
"147","Acre-Inches","_IOI13qycaK4","OkQTY1U3HPGS",2021-11-23,787864,0,0.01,6,2020-10-21,641589,1462.75,398,"OkQTY1U3HPGS","P106.0C",41.15487,-104.12025,"IRR_GW",1,12,0.306270938023451
"148","Acre-Inches","dzFRXmoT8Mld","ECAK20X5Sjc7, aYU-rLxH8mR4, PVwYurR7ksVE",2019-11-05,265051,0,0.01,6,2019-01-08,196697,683.54,301,"ECAK20X5Sjc7","P102854.0W",41.03682,-104.297,"IRR_GW",3,12,0.189241417497231
"149","Acre-Inches","dzFRXmoT8Mld","aYU-rLxH8mR4, PVwYurR7ksVE, ECAK20X5Sjc7",2020-10-12,412635,0,0.01,6,2019-11-05,265051,1475.84,342,"aYU-rLxH8mR4","P338.0G",41.03682,-104.297,"IRR_GW",3,12,0.359610136452242
"150","Acre-Inches","dzFRXmoT8Mld","aYU-rLxH8mR4, PVwYurR7ksVE, ECAK20X5Sjc7",2020-10-12,412635,0,0.01,6,2019-11-05,265051,1475.84,342,"PVwYurR7ksVE","P35421.0W",41.03682,-104.297,"IRR_GW",3,12,0.359610136452242
"151","Acre-Inches","dzFRXmoT8Mld","aYU-rLxH8mR4, PVwYurR7ksVE, ECAK20X5Sjc7",2020-10-12,412635,0,0.01,6,2019-11-05,265051,1475.84,342,"ECAK20X5Sjc7","P102854.0W",41.03682,-104.297,"IRR_GW",3,12,0.359610136452242
"152","Acre-Inches","dzFRXmoT8Mld","aYU-rLxH8mR4, PVwYurR7ksVE, ECAK20X5Sjc7",2021-10-28,512609,0,0.01,6,2020-10-12,412635,999.74,381,"aYU-rLxH8mR4","P338.0G",41.03682,-104.297,"IRR_GW",3,12,0.218665791776028
"153","Acre-Inches","dzFRXmoT8Mld","aYU-rLxH8mR4, PVwYurR7ksVE, ECAK20X5Sjc7",2021-10-28,512609,0,0.01,6,2020-10-12,412635,999.74,381,"PVwYurR7ksVE","P35421.0W",41.03682,-104.297,"IRR_GW",3,12,0.218665791776028
"154","Acre-Inches","_olEMQQGq9Kv","h8ngt45mLMai, KD2vxcNSxcOA, 38tZK8iGYSmE",2020-11-03,3117.67,0,1,NA,2020-01-09,2295.29,822.38,299,"h8ngt45mLMai","P838.0W",41.6115,-104.79923,"IRR_GW",3,12,0.229202898550725
"155","Acre-Inches","_olEMQQGq9Kv","h8ngt45mLMai, KD2vxcNSxcOA, 38tZK8iGYSmE",2020-11-03,3117.67,0,1,NA,2020-01-09,2295.29,822.38,299,"KD2vxcNSxcOA","P24286.0W",41.6115,-104.79923,"IRR_GW",3,12,0.229202898550725
"156","Acre-Inches","_olEMQQGq9Kv","h8ngt45mLMai, KD2vxcNSxcOA, 38tZK8iGYSmE",2020-11-03,3117.67,0,1,NA,2020-01-09,2295.29,822.38,299,"38tZK8iGYSmE","P36296.0W",41.6115,-104.79923,"IRR_GW",3,12,0.229202898550725
"157","Acre-Inches","_olEMQQGq9Kv","h8ngt45mLMai, KD2vxcNSxcOA, 38tZK8iGYSmE",2021-10-01,3746.88,0,1,NA,2020-11-03,3117.67,629.21,332,"h8ngt45mLMai","P838.0W",41.6115,-104.79923,"IRR_GW",3,12,0.157934236947791
"158","Acre-Inches","_olEMQQGq9Kv","h8ngt45mLMai, KD2vxcNSxcOA, 38tZK8iGYSmE",2021-10-01,3746.88,0,1,NA,2020-11-03,3117.67,629.21,332,"KD2vxcNSxcOA","P24286.0W",41.6115,-104.79923,"IRR_GW",3,12,0.157934236947791
"159","Acre-Inches","_olEMQQGq9Kv","h8ngt45mLMai, KD2vxcNSxcOA, 38tZK8iGYSmE",2021-10-01,3746.88,0,1,NA,2020-11-03,3117.67,629.21,332,"38tZK8iGYSmE","P36296.0W",41.6115,-104.79923,"IRR_GW",3,12,0.157934236947791
"160","Acre-Inches","E7MySmI0iKrE","3ib4i_pRSx2e, FZ7ER4YRLydy",2020-11-02,637761,0,0.01,6,2019-12-19,437853,1999.08,319,"FZ7ER4YRLydy","P31933.0W",41.23599,-104.366,"IRR_GW",2,12,0.522225705329154
"161","Acre-Inches","E7MySmI0iKrE","3ib4i_pRSx2e, FZ7ER4YRLydy",2021-10-18,805084,0,0.01,6,2020-11-02,637761,1673.23,350,"3ib4i_pRSx2e","P8075.0W",41.23676,-104.36731,"IRR_GW",2,12,0.398388095238095
"162","Acre-Inches","E7MySmI0iKrE","3ib4i_pRSx2e, FZ7ER4YRLydy",2021-10-18,805084,0,0.01,6,2020-11-02,637761,1673.23,350,"FZ7ER4YRLydy","P31933.0W",41.23599,-104.366,"IRR_GW",2,12,0.398388095238095
"163","Acre-Inches","04g86Tr2i7-t","Z58oCEStZ7_7",2020-10-08,452214,0,0.01,6,2019-11-01,263750,1884.64,342,"Z58oCEStZ7_7","P13593.0W",41.01632,-104.41942,"IRR_GW",1,12,0.459220272904483
"164","Acre-Inches","04g86Tr2i7-t","Z58oCEStZ7_7",2021-11-05,632249,0,0.01,6,2020-10-08,452214,1800.35,393,"Z58oCEStZ7_7","P13593.0W",41.01632,-104.41942,"IRR_GW",1,12,0.381753604749788
"165","Acre-Inches","eL2bMN-4a5_z","HjsBBDCcFNXZ, dO3EiCq2nYNp, 1NmpI-jhx8Hj",2020-11-17,3734,0,0.01,6,2020-01-14,3734,0,308,"HjsBBDCcFNXZ","P897.0W",41.54997,-104.24216,"STK",3,12,0
"166","Acre-Inches","eL2bMN-4a5_z","HjsBBDCcFNXZ, dO3EiCq2nYNp, 1NmpI-jhx8Hj",2020-11-17,3734,0,0.01,6,2020-01-14,3734,0,308,"dO3EiCq2nYNp","P73907.0W",41.54997,-104.24216,"IRR_GW",3,12,0
"167","Acre-Inches","eL2bMN-4a5_z","HjsBBDCcFNXZ, dO3EiCq2nYNp, 1NmpI-jhx8Hj",2020-11-17,3734,0,0.01,6,2020-01-14,3734,0,308,"1NmpI-jhx8Hj","P74875.0W",41.54997,-104.24216,"STK",3,12,0
"168","Acre-Inches","0r0NfrwL0q08","flsgNm6Ktboh, ZhLd_g70ZxJG",2020-10-09,168118,0,0.01,6,2020-01-14,65904,1022.14,269,"flsgNm6Ktboh","P10540.0W",41.345658,-104.836672,"IRR_GW",2,12,0.316648079306072
"169","Acre-Inches","0r0NfrwL0q08","flsgNm6Ktboh, ZhLd_g70ZxJG",2020-10-09,168118,0,0.01,6,2020-01-14,65904,1022.14,269,"ZhLd_g70ZxJG","P45405.0W",41.345658,-104.836672,"IRR_GW",2,12,0.316648079306072
"170","Acre-Inches","0r0NfrwL0q08","flsgNm6Ktboh, ZhLd_g70ZxJG",2021-11-15,253914,0,0.01,6,2020-10-09,168118,857.96,402,"flsgNm6Ktboh","P10540.0W",41.345658,-104.836672,"IRR_GW",2,12,0.177852404643449
"171","Acre-Inches","0r0NfrwL0q08","flsgNm6Ktboh, ZhLd_g70ZxJG",2021-11-15,253914,0,0.01,6,2020-10-09,168118,857.96,402,"ZhLd_g70ZxJG","P45405.0W",41.345658,-104.836672,"IRR_GW",2,12,0.177852404643449
"172","Acre-Inches","0yjIm87ZHi2N","JC90YTTSwjAA",2020-10-15,258648,0,0.01,6,2020-01-29,159431,992.17,260,"JC90YTTSwjAA","P88.0G",41.11965,-104.20089,"IRR_GW",1,12,0.318003205128205
"173","Acre-Inches","0yjIm87ZHi2N","JC90YTTSwjAA",2021-12-29,335189,0,0.01,6,2020-10-15,258648,765.41,440,"JC90YTTSwjAA","P88.0G",41.11965,-104.20089,"IRR_GW",1,12,0.144964015151515
"174","Acre-Inches","1J2-EO7K242_","L4uH-1X_RpOW",2020-10-20,896858,0,0.01,6,2019-12-04,681621,2152.37,321,"L4uH-1X_RpOW","P343.0C",41.152676,-104.094128,"IRR_GW",1,12,0.558766874350986
"175","Acre-Inches","1J2-EO7K242_","L4uH-1X_RpOW",2021-12-29,132167,0,0.01,6,2020-10-20,896858,2353.09,435,"L4uH-1X_RpOW","P343.0C",41.152676,-104.094128,"IRR_GW",1,12,0.450783524904215
"176","Acre-Inches","er2UzYv9is8s","dIz21Nsx370G, e7DgfCCTXLJg, -NZrDXcwDFVw",2021-11-09,438558,0,0.01,6,2020-11-17,129803,3087.55,357,"dIz21Nsx370G","P1919.0W",41.2233,-104.46447,"IRR_GW",3,12,0.720716619981326
"177","Acre-Inches","er2UzYv9is8s","dIz21Nsx370G, e7DgfCCTXLJg, -NZrDXcwDFVw",2021-11-09,438558,0,0.01,6,2020-11-17,129803,3087.55,357,"e7DgfCCTXLJg","P30175.0W",41.22157,-104.462,"IRR_GW",3,12,0.720716619981326
"178","Acre-Inches","er2UzYv9is8s","dIz21Nsx370G, e7DgfCCTXLJg, -NZrDXcwDFVw",2021-11-09,438558,0,0.01,6,2020-11-17,129803,3087.55,357,"-NZrDXcwDFVw","P84579.0W",41.22157,-104.462,"IRR_GW",3,12,0.720716619981326
"179","Acre-Inches","er2UzYv9is8s","dIz21Nsx370G, e7DgfCCTXLJg, -NZrDXcwDFVw",2020-11-17,129803,0,0.01,6,2019-12-19,780597,3492.06,334,"dIz21Nsx370G","P1919.0W",41.2233,-104.46447,"IRR_GW",3,12,0.87127245508982
"180","Acre-Inches","er2UzYv9is8s","dIz21Nsx370G, e7DgfCCTXLJg, -NZrDXcwDFVw",2020-11-17,129803,0,0.01,6,2019-12-19,780597,3492.06,334,"e7DgfCCTXLJg","P30175.0W",41.22157,-104.462,"IRR_GW",3,12,0.87127245508982
"181","Acre-Inches","er2UzYv9is8s","dIz21Nsx370G, e7DgfCCTXLJg, -NZrDXcwDFVw",2020-11-17,129803,0,0.01,6,2019-12-19,780597,3492.06,334,"-NZrDXcwDFVw","P84579.0W",41.22157,-104.462,"IRR_GW",3,12,0.87127245508982
"182","Acre-Inches","F_ej5U92hWQA","2lYM8RlGjrdQ",2020-10-19,671678,0,0.01,6,2019-11-19,530422,1412.56,335,"2lYM8RlGjrdQ","P2374.0W",41.10291,-104.1542,"IRR_GW",1,12,0.351383084577114
"183","Acre-Inches","F_ej5U92hWQA","2lYM8RlGjrdQ",2021-12-29,735779,0,0.01,6,2020-10-19,671678,641.01,436,"2lYM8RlGjrdQ","P2374.0W",41.10291,-104.1542,"IRR_GW",1,12,0.122517201834862
"184","Acre-Inches","2fd3b1ee","y8nL9w9iAbvJ",2021-10-07,0,0,0.01,6,2020-10-20,0,0,352,"y8nL9w9iAbvJ","P4327.0W",41.146264,-104.116428,"IRR_GW",1,12,0
"185","Acre-Inches","2mh6ohjftdkN","T0Kjm8tyvzgx, z0ZgxOUUcjKT",2020-10-21,266629,0,0.01,6,2019-12-18,15788,2508.41,308,"T0Kjm8tyvzgx","P8073.0W",41.16418,-104.231195,"IRR_GW",2,12,0.678682359307359
"186","Acre-Inches","2mh6ohjftdkN","T0Kjm8tyvzgx, z0ZgxOUUcjKT",2020-10-21,266629,0,0.01,6,2019-12-18,15788,2508.41,308,"z0ZgxOUUcjKT","P41819.0W",41.16337,-104.233,"IRR_GW",2,12,0.678682359307359
"187","Acre-Inches","2mh6ohjftdkN","T0Kjm8tyvzgx, z0ZgxOUUcjKT",2021-10-18,602388,0,0.01,6,2020-10-21,266629,3357.59,362,"T0Kjm8tyvzgx","P8073.0W",41.16418,-104.231195,"IRR_GW",2,12,0.772925874769797
"188","Acre-Inches","2mh6ohjftdkN","T0Kjm8tyvzgx, z0ZgxOUUcjKT",2021-10-18,602388,0,0.01,6,2020-10-21,266629,3357.59,362,"z0ZgxOUUcjKT","P41819.0W",41.16337,-104.233,"IRR_GW",2,12,0.772925874769797
"189","Acre-Inches","fE-Ax65lJABd","oxgV6GEojZ8S, W_YgOXZ0j1hu",2020-10-13,300151,0,0.01,6,2019-11-13,244365,557.86,335,"W_YgOXZ0j1hu","P79312.0W",41.00203,-104.248,"IRR_GW",2,12,0.138771144278607
"190","Acre-Inches","3BVYH0XoE9HE","JzSCJsP6LIcI",2020-10-01,602144,0,0.01,6,2020-01-15,417535,1846.09,260,"JzSCJsP6LIcI","P7895.0W",41.48009,-104.05753,"IRR_GW",1,12,0.591695512820513
"191","Acre-Inches","3BVYH0XoE9HE","JzSCJsP6LIcI",2021-09-29,797146,0,0.01,6,2020-10-01,602144,1950.02,363,"JzSCJsP6LIcI","P7895.0W",41.48009,-104.05753,"IRR_GW",1,12,0.447662993572084
"192","Acre-Inches","3gwuXh58DJOt","3FLriPiEqFjn",2020-11-04,593713,0,0.01,6,2019-12-17,428807,1649.06,323,"3FLriPiEqFjn","P242.0C",41.20903,-104.10855,"IRR_GW",1,12,0.425454076367389
"193","Acre-Inches","3gwuXh58DJOt","3FLriPiEqFjn",2021-11-04,700517,0,0.01,6,2020-11-04,593713,1068.04,365,"3FLriPiEqFjn","P242.0C",41.20903,-104.10855,"IRR_GW",1,12,0.243844748858447
"194","Acre-Inches","4218c9c4","3sPmuQ5w-IvC, ukOHrruaz4Q-, 83KcMPrNWhoP",2020-10-21,6465,0,0.01,6,2020-01-23,6465,0,272,"ukOHrruaz4Q-","P8069.0W",41.195671,-104.265996,"IRR_GW",3,12,0
"195","Acre-Inches","4218c9c4","3sPmuQ5w-IvC, ukOHrruaz4Q-, 83KcMPrNWhoP",2020-10-21,6465,0,0.01,6,2020-01-23,6465,0,272,"3sPmuQ5w-IvC","P86860.0W",41.195671,-104.265996,"IRR_GW",3,12,0
"196","Acre-Inches","4218c9c4","3sPmuQ5w-IvC, ukOHrruaz4Q-, 83KcMPrNWhoP",2020-10-21,6465,0,0.01,6,2020-01-23,6465,0,272,"83KcMPrNWhoP","P145075.0W",41.195671,-104.265996,"IRR_GW",3,12,0
"197","Acre-Inches","4218c9c4","ukOHrruaz4Q-, 3sPmuQ5w-IvC, 83KcMPrNWhoP",2021-11-15,6466,0,0.01,6,2020-10-21,6465,0.01,390,"ukOHrruaz4Q-","P8069.0W",41.195671,-104.265996,"IRR_GW",3,12,2.13675213675214e-06
"198","Acre-Inches","4218c9c4","ukOHrruaz4Q-, 3sPmuQ5w-IvC, 83KcMPrNWhoP",2021-11-15,6466,0,0.01,6,2020-10-21,6465,0.01,390,"3sPmuQ5w-IvC","P86860.0W",41.195671,-104.265996,"IRR_GW",3,12,2.13675213675214e-06
"199","Acre-Inches","4218c9c4","ukOHrruaz4Q-, 3sPmuQ5w-IvC, 83KcMPrNWhoP",2021-11-15,6466,0,0.01,6,2020-10-21,6465,0.01,390,"83KcMPrNWhoP","P145075.0W",41.195671,-104.265996,"IRR_GW",3,12,2.13675213675214e-06
"200","Acre-Inches","fgcsHmCjoIlQ","qLjNvj3mivjV, iR_ED-c6YPKn, wJrqnaF59K2o, lU9KwYEHAEsF",2021-10-28,379337,0,0.01,6,2020-10-07,104799,2745.38,386,"qLjNvj3mivjV","P15946.0W",41.04438,-104.387,"IRR_GW",4,12,0.592698618307427
"201","Acre-Inches","fgcsHmCjoIlQ","qLjNvj3mivjV, iR_ED-c6YPKn, wJrqnaF59K2o, lU9KwYEHAEsF",2021-10-28,379337,0,0.01,6,2020-10-07,104799,2745.38,386,"iR_ED-c6YPKn","P26395.0W",41.04438,-104.387,"IRR_GW",4,12,0.592698618307427
"202","Acre-Inches","4Wj4jHysX84L","39eA0O8VziQ5, 9kx9yQJI9EKt",2020-10-19,827320,0,0.01,6,2019-11-20,604278,2230.42,334,"39eA0O8VziQ5","P40.0C",41.05558,-104.12936,"IRR_GW",2,12,0.556492015968064
"203","Acre-Inches","4Wj4jHysX84L","39eA0O8VziQ5, 9kx9yQJI9EKt",2020-10-19,827320,0,0.01,6,2019-11-20,604278,2230.42,334,"9kx9yQJI9EKt","P15170.0W",41.05558,-104.12936,"IRR_GW",2,12,0.556492015968064
"204","Acre-Inches","4Wj4jHysX84L","39eA0O8VziQ5, 9kx9yQJI9EKt",2021-10-28,7586,0,0.01,6,2020-10-19,827320,1802.66,374,"39eA0O8VziQ5","P40.0C",41.05558,-104.12936,"IRR_GW",2,12,0.401662210338681
"205","Acre-Inches","4Wj4jHysX84L","39eA0O8VziQ5, 9kx9yQJI9EKt",2021-10-28,7586,0,0.01,6,2020-10-19,827320,1802.66,374,"9kx9yQJI9EKt","P15170.0W",41.05558,-104.12936,"IRR_GW",2,12,0.401662210338681
"206","Acre-Inches","fgcsHmCjoIlQ","qLjNvj3mivjV, iR_ED-c6YPKn, wJrqnaF59K2o, lU9KwYEHAEsF",2020-10-07,104799,0,0.01,6,2019-11-04,776499,3283,338,"wJrqnaF59K2o","P26397.0W",41.04438,-104.387,"IRR_GW",4,12,0.809418145956607
"207","Acre-Inches","fgcsHmCjoIlQ","qLjNvj3mivjV, iR_ED-c6YPKn, wJrqnaF59K2o, lU9KwYEHAEsF",2020-10-07,104799,0,0.01,6,2019-11-04,776499,3283,338,"lU9KwYEHAEsF","P72431.0W",41.04438,-104.387,"STK",4,12,0.809418145956607
"208","Acre-Inches","fIJCf63UU3j3","IqRwV8if8-lb",2020-10-21,567725,0,0.01,6,2019-12-13,422959,1447.66,313,"IqRwV8if8-lb","P24.0G",41.166983,-104.131197,"IRR_GW",1,12,0.385425985090522
"209","Acre-Inches","fIJCf63UU3j3","IqRwV8if8-lb",2021-11-23,725992,0,0.01,6,2020-10-21,567725,1582.67,398,"IqRwV8if8-lb","P24.0G",41.166983,-104.131197,"IRR_GW",1,12,0.331379815745394
"210","Acre-Inches","N3Sw4-qQC5cI","r8pJ-pipuJJW, 4R1rEQ5NYysP, _N3NzDfRLN33",2020-11-04,629394,0,0.01,6,2019-12-11,436334,1930.6,329,"r8pJ-pipuJJW","P134.0C",41.22256,-104.11845,"IRR_GW",3,12,0.489007092198582
